time,chicago_hub_lmp_dam,coal_gen_rt,gas_gen_rt,oil_gen_rt,system_demand_7da
4/26/22 0:00,47.9,,,,70200
4/26/22 1:00,45.7,15000,23200,212,67300
4/26/22 2:00,44,14600,24300,215,66100
4/26/22 3:00,43.5,14600,24500,213,65700
4/26/22 4:00,46.1,14200,23800,211,66800
4/26/22 5:00,51.4,14400,23900,210,70500
4/26/22 6:00,68.7,15000,25400,216,76800
4/26/22 7:00,78.3,16100,29200,218,80700
4/26/22 8:00,80.1,16000,30900,215,82400
4/26/22 9:00,79.6,16300,32300,218,82900
4/26/22 10:00,80,16300,32200,214,83700
4/26/22 11:00,80,16900,32500,215,84100
4/26/22 12:00,81.5,17000,32600,216,84400
4/26/22 13:00,76.4,16900,31900,216,84300
4/26/22 14:00,70.2,17100,32200,239,84200
4/26/22 15:00,66,16900,32500,216,83800
4/26/22 16:00,64.5,16500,31300,212,84300
4/26/22 17:00,69.1,16200,31500,214,84700
4/26/22 18:00,67.8,16500,31300,218,85200
4/26/22 19:00,73.5,16500,31300,218,85800
4/26/22 20:00,77.7,16300,29700,221,85200
4/26/22 21:00,72.1,17200,30900,223,82600
4/26/22 22:00,65.2,17900,31300,224,78200
4/26/22 23:00,53.8,17100,29500,224,73700
4/27/22 0:00,50.3,,,,71100
4/27/22 1:00,45.5,15900,25800,222,69200
4/27/22 2:00,43.6,15400,24700,226,68200
4/27/22 3:00,41.9,15300,24600,224,68100
4/27/22 4:00,43.5,15400,23900,222,69900
4/27/22 5:00,52.5,15800,25300,223,74300
4/27/22 6:00,74.1,16100,24900,229,80700
4/27/22 7:00,89.3,16800,29300,229,85100
4/27/22 8:00,77.4,17100,31300,227,86100
4/27/22 9:00,77.2,16700,30800,225,85500
4/27/22 10:00,80.1,16700,29200,220,83700
4/27/22 11:00,78.2,17000,28100,220,82300
4/27/22 12:00,77,17000,28300,218,81700
4/27/22 13:00,71,16400,27800,215,81200
4/27/22 14:00,68.7,16300,29800,216,80600
4/27/22 15:00,65.4,16400,28500,213,80600
4/27/22 16:00,65.4,16300,28500,211,81300
4/27/22 17:00,65.4,16700,28200,213,82900
4/27/22 18:00,65.6,16400,27800,214,84000
4/27/22 19:00,72.1,17000,30300,246,85000
4/27/22 20:00,79.3,17700,31800,255,86300
4/27/22 21:00,64,18100,32500,259,84400
4/27/22 22:00,52.7,18400,32200,260,80300
4/27/22 23:00,45.6,18100,29400,211,77000
4/28/22 0:00,35.7,,,,74000
4/28/22 1:00,34.2,16900,27600,213,72800
4/28/22 2:00,28,15400,26500,214,72600
4/28/22 3:00,25.5,15300,27200,214,73100
4/28/22 4:00,26,15600,28000,212,75100
4/28/22 5:00,26.6,15200,27000,214,79500
4/28/22 6:00,50.3,15900,28900,215,85800
4/28/22 7:00,62.4,16600,32500,219,89700
4/28/22 8:00,64.1,16600,33600,219,89800
4/28/22 9:00,65.8,17200,33500,219,88000
4/28/22 10:00,69.6,17200,31300,218,85600
4/28/22 11:00,63.6,17100,31400,217,83500
4/28/22 12:00,59.3,16500,29700,216,82200
4/28/22 13:00,55.3,16400,29200,213,81200
4/28/22 14:00,53.4,16700,29400,212,80100
4/28/22 15:00,52,16100,29100,213,79200
4/28/22 16:00,50.8,16100,29200,211,79900
4/28/22 17:00,54.6,15900,29500,226,80700
4/28/22 18:00,56.4,16000,29100,218,81900
4/28/22 19:00,65.2,16100,29600,218,83500
4/28/22 20:00,71.9,16000,30500,218,85900
4/28/22 21:00,53.5,16700,33200,258,84500
4/28/22 22:00,41.8,16400,31700,261,80600
4/28/22 23:00,34.1,16400,30500,224,76100
4/29/22 0:00,30.7,,,,73400
4/29/22 1:00,27.3,14400,27800,225,71200
4/29/22 2:00,26.9,14500,28300,227,71400
4/29/22 3:00,21.6,13800,27500,228,71600
4/29/22 4:00,21.3,14000,27300,226,73300
4/29/22 5:00,28.3,14400,27400,227,77200
4/29/22 6:00,48.6,14500,27700,227,84200
4/29/22 7:00,54.8,14700,31100,228,87800
4/29/22 8:00,58.1,15100,32900,225,87000
4/29/22 9:00,60.3,14800,32600,223,84500
4/29/22 10:00,59.6,15300,31500,218,82500
4/29/22 11:00,62.9,15100,30800,218,81200
4/29/22 12:00,58.6,14000,29500,219,79900
4/29/22 13:00,53.4,13800,28600,218,78700
4/29/22 14:00,50.9,13900,28400,212,77700
4/29/22 15:00,48.8,13800,28000,230,76900
4/29/22 16:00,48,14000,27500,391,77000
4/29/22 17:00,48.5,13900,27100,394,77500
4/29/22 18:00,38.6,13400,27000,258,78200
4/29/22 19:00,39.8,13800,28300,214,79100
4/29/22 20:00,40,13700,28600,205,81500
4/29/22 21:00,38.5,13800,29100,217,80100
4/29/22 22:00,30.1,14000,29500,214,76700
4/29/22 23:00,20.8,13700,27400,194,72600
4/30/22 0:00,8.06,,,,69100
4/30/22 1:00,13.4,13000,22700,82.1,67100
4/30/22 2:00,15.5,12800,20900,82.5,66500
4/30/22 3:00,11.9,12600,21500,81.2,66400
4/30/22 4:00,12.1,12500,21300,80.3,66800
4/30/22 5:00,10.8,12600,21300,81.2,68700
4/30/22 6:00,12.2,12800,21700,86.7,71000
4/30/22 7:00,13.4,13300,22700,90.5,73100
4/30/22 8:00,22.7,13700,22400,89.4,74500
4/30/22 9:00,31,13800,22500,99.7,74500
4/30/22 10:00,34.5,14000,22500,184,73700
4/30/22 11:00,34.6,14100,22400,266,72900
4/30/22 12:00,34.7,14200,21000,263,71700
4/30/22 13:00,34,14200,21000,259,71000
4/30/22 14:00,32.3,14200,20700,258,70600
4/30/22 15:00,30.8,14100,19800,224,70800
4/30/22 16:00,32.9,14300,21500,202,71600
4/30/22 17:00,36.8,14500,21800,188,72900
4/30/22 18:00,40,14600,23200,207,74400
4/30/22 19:00,44.6,14800,24700,192,75500
4/30/22 20:00,52.9,14800,25100,262,77300
4/30/22 21:00,49.3,14800,25600,267,75700
4/30/22 22:00,42.7,15100,26800,86.5,72900
4/30/22 23:00,34.8,14600,25100,84.6,69000
5/1/22 0:00,15.9,,,,65200
5/1/22 1:00,19.8,13100,19700,84.4,63200
5/1/22 2:00,16.3,12700,20100,88.4,62600
5/1/22 3:00,15.8,12400,19800,88.7,62200
5/1/22 4:00,12,12400,20400,89.3,62400
5/1/22 5:00,10.5,12600,20600,88.8,63300
5/1/22 6:00,8.32,12700,20800,89.4,64900
5/1/22 7:00,8.97,12800,21000,90.2,66500
5/1/22 8:00,10,13100,20900,86.8,68300
5/1/22 9:00,15,12900,20300,84.4,69500
5/1/22 10:00,13.3,12700,20600,82.7,70200
5/1/22 11:00,13.1,12900,19900,81.1,70500
5/1/22 12:00,18.5,13100,20400,76,71000
5/1/22 13:00,17.8,13200,19600,76.9,71500
5/1/22 14:00,17.8,13400,20500,76.1,71600
5/1/22 15:00,18,13400,21200,74.9,73600
5/1/22 16:00,19.8,13700,22900,73.5,74700
5/1/22 17:00,31.8,13700,23600,72.4,76200
5/1/22 18:00,36.7,13900,25000,74.3,77400
5/1/22 19:00,44.1,14500,26300,73.6,78600
5/1/22 20:00,65.1,14100,26700,73.2,79900
5/1/22 21:00,61.7,14500,27200,74.1,77700
5/1/22 22:00,52.1,15200,28500,75.4,73600
5/1/22 23:00,44.7,14800,26400,75.8,70400
5/2/22 0:00,44.4,,,,66300
5/2/22 1:00,43.1,14200,21500,81.2,64100
5/2/22 2:00,42.5,13400,21000,82.4,63300
5/2/22 3:00,40.6,13200,21200,80.4,63300
5/2/22 4:00,42.1,13300,21200,83,64700
5/2/22 5:00,52.9,13400,21400,84.5,68800
5/2/22 6:00,68,13600,22500,88.8,74800
5/2/22 7:00,81.8,14300,27300,92.3,79200
5/2/22 8:00,81.8,14700,31100,89.4,80900
5/2/22 9:00,85.1,15400,32400,86.6,81700
5/2/22 10:00,88.8,15700,32100,86,82300
5/2/22 11:00,89.9,15700,31400,83.2,83100
5/2/22 12:00,90.4,16000,31800,82.2,83300
5/2/22 13:00,92.2,15500,32500,79.5,83600
5/2/22 14:00,90.6,15400,32600,81.3,83800
5/2/22 15:00,88.9,15100,32900,83.1,84500
5/2/22 16:00,92.9,15300,32700,81.2,85400
5/2/22 17:00,98.6,15400,33400,81.5,86000
5/2/22 18:00,96,15500,34300,82.4,86400
5/2/22 19:00,99.2,16000,35300,80.7,87600
5/2/22 20:00,109,16100,35500,82.8,88300
5/2/22 21:00,91.4,15600,35500,86.7,84200
5/2/22 22:00,74.2,15400,34400,88.3,79100
5/2/22 23:00,61.4,15000,31700,86.2,74000
5/3/22 0:00,43.2,,,,69800
5/3/22 1:00,34.1,14100,25100,86.2,66900
5/3/22 2:00,23.4,13800,23600,86,65800
5/3/22 3:00,18.2,13100,22500,87.9,65300
5/3/22 4:00,16.6,13100,21300,88.8,66700
5/3/22 5:00,33.6,13500,21900,89.3,70500
5/3/22 6:00,50.3,13600,23100,89.9,76400
5/3/22 7:00,71.3,13900,26200,96.8,80800
5/3/22 8:00,71.8,14200,29200,94.2,82100
5/3/22 9:00,75.5,14400,29600,93.8,82500
5/3/22 10:00,78,14900,30000,105,83000
5/3/22 11:00,77.9,15500,30500,139,83400
5/3/22 12:00,77.6,16000,30100,256,84000
5/3/22 13:00,80.4,16000,29000,252,84700
5/3/22 14:00,81.4,16000,29400,237,85000
5/3/22 15:00,83.5,16100,29900,234,85700
5/3/22 16:00,89.3,16000,29800,235,86400
5/3/22 17:00,94.3,15800,29500,233,87300
5/3/22 18:00,91.6,16200,30300,234,86900
5/3/22 19:00,92.5,16700,30600,229,87200
5/3/22 20:00,93.9,17000,30400,230,87000
5/3/22 21:00,81.4,17100,30600,232,84200
5/3/22 22:00,69.6,17000,29500,236,78800
5/3/22 23:00,58.1,17000,29200,233,73500
5/4/22 0:00,50.8,,,,69600
5/4/22 1:00,46.1,16100,23500,78.2,67200
5/4/22 2:00,44.4,15300,23500,78.5,66500
5/4/22 3:00,44.6,14800,22900,79.5,66000
5/4/22 4:00,45.8,14700,23100,77.8,67400
5/4/22 5:00,52.7,14300,25000,76.4,71300
5/4/22 6:00,66.8,14900,26500,80.6,76900
5/4/22 7:00,74.4,14900,28200,83.5,81500
5/4/22 8:00,85.4,15900,31500,81.8,83100
5/4/22 9:00,91.3,16400,33100,88,83600
5/4/22 10:00,93.2,16700,32900,85.5,84200
5/4/22 11:00,97.9,16800,31800,84,85100
5/4/22 12:00,98.9,17000,32000,92.4,84700
5/4/22 13:00,99.2,16600,31600,74.2,85100
5/4/22 14:00,94.7,16700,31700,75.5,85300
5/4/22 15:00,96.2,17300,32200,78.6,84900
5/4/22 16:00,94.2,17300,32200,77.1,85500
5/4/22 17:00,101,17400,32000,75.5,86000
5/4/22 18:00,96.1,17300,32500,72.8,86200
5/4/22 19:00,102,17200,33000,78.3,86700
5/4/22 20:00,104,17100,33900,80.9,86600
5/4/22 21:00,90.1,17200,35300,85.6,83900
5/4/22 22:00,76.7,17100,35000,87.5,79400
5/4/22 23:00,64,16900,31800,84.5,74700
5/5/22 0:00,58.3,,,,70600
5/5/22 1:00,54,15600,25300,83.7,68200
5/5/22 2:00,52.8,15100,23800,84.9,66700
5/5/22 3:00,51.6,15100,24200,85.9,66200
5/5/22 4:00,52.9,15200,23900,87.8,67200
5/5/22 5:00,60.9,15100,24100,86.6,70500
5/5/22 6:00,72.2,15200,27100,86.4,75800
5/5/22 7:00,73.9,15400,30100,87.1,80700
5/5/22 8:00,78.7,15800,31100,85.2,82300
5/5/22 9:00,80.5,16300,32600,87.2,82400
5/5/22 10:00,88.3,16800,33100,85.7,82600
5/5/22 11:00,89.3,16800,31500,84,82400
5/5/22 12:00,87.8,16800,31800,81.8,82500
5/5/22 13:00,91.6,16800,31400,74,82900
5/5/22 14:00,89.5,16600,31600,77.4,82600
5/5/22 15:00,87.6,16700,31900,76.1,83000
5/5/22 16:00,85.9,16700,32700,72.2,84000
5/5/22 17:00,91.1,16600,31400,72.6,84700
5/5/22 18:00,81.6,16700,32000,71.8,84800
5/5/22 19:00,81.9,16700,32400,69.3,84800
5/5/22 20:00,85.5,16700,32400,68.2,84800
5/5/22 21:00,77.7,16900,33500,68.2,82500
5/5/22 22:00,59.5,16600,32800,71.7,78400
5/5/22 23:00,52.1,16400,31300,70.8,73500
5/6/22 0:00,50.6,,,,69900
5/6/22 1:00,50.3,15000,24800,65.5,67500
5/6/22 2:00,48.9,14500,23800,75.8,66000
5/6/22 3:00,47.3,14200,23900,75.5,65500
5/6/22 4:00,46.6,13900,22200,76.7,66400
5/6/22 5:00,51,14000,22400,77,69400
5/6/22 6:00,62,14200,23400,80.8,74800
5/6/22 7:00,66.7,14500,27600,83.3,79200
5/6/22 8:00,71.6,15700,29400,82,81800
5/6/22 9:00,76.4,16000,31400,84.1,83100
5/6/22 10:00,83.7,16300,31700,82.1,83800
5/6/22 11:00,80.3,16300,32500,80.4,84800
5/6/22 12:00,79,16500,31700,75.6,85100
5/6/22 13:00,79.1,16300,32500,75.7,84900
5/6/22 14:00,72.9,16200,31500,72.9,84300
5/6/22 15:00,66.3,15900,31200,74.1,83900
5/6/22 16:00,66.3,16000,31100,71.8,83900
5/6/22 17:00,65.4,16500,31000,69.2,83800
5/6/22 18:00,60.3,16100,30100,74.1,83900
5/6/22 19:00,58.5,15700,30400,77,83500
5/6/22 20:00,56,15700,29500,78.6,83500
5/6/22 21:00,59.9,15500,29500,79.1,81400
5/6/22 22:00,53.6,15300,29600,78.9,77300
5/6/22 23:00,51,15100,27400,76.2,73100
5/7/22 0:00,48.5,,,,68900
5/7/22 1:00,47.4,14100,21600,75.7,66400
5/7/22 2:00,45.3,13500,20900,76.8,65300
5/7/22 3:00,44.9,13300,20900,78,64700
5/7/22 4:00,45.1,13300,19800,79.2,65100
5/7/22 5:00,45.5,13400,19400,79.1,66400
5/7/22 6:00,46.1,13400,19100,75.9,68400
5/7/22 7:00,50,13700,20400,76.2,70800
5/7/22 8:00,59.5,14200,20800,74.5,73400
5/7/22 9:00,64.9,14200,22900,73,75700
5/7/22 10:00,69.8,14500,25700,72.2,77600
5/7/22 11:00,68.6,14500,24900,70.7,78000
5/7/22 12:00,64.7,15200,25400,68.6,77500
5/7/22 13:00,61.9,15400,25200,66.3,77200
5/7/22 14:00,59.1,15300,25100,69.9,76900
5/7/22 15:00,57.2,15100,24900,69.6,76400
5/7/22 16:00,60.8,15300,25100,69.2,77100
5/7/22 17:00,61.3,15300,25300,69,77900
5/7/22 18:00,62.5,15400,25500,70,78100
5/7/22 19:00,63.6,15400,26400,68.1,78500
5/7/22 20:00,63,15500,26800,69.4,79300
5/7/22 21:00,61.7,15500,27800,68.8,78100
5/7/22 22:00,57.2,15600,28300,67.4,74900
5/7/22 23:00,49,15100,26700,67.7,72000
5/8/22 0:00,48.2,14000,24700,67,68300
5/8/22 1:00,48.5,13200,22300,70.5,66400
5/8/22 2:00,45.9,12800,22200,71.5,66100
5/8/22 3:00,45,12300,21800,70.7,65700
5/8/22 4:00,41.8,12500,22000,71.5,65900
5/8/22 5:00,42,12500,20900,73.3,67000
5/8/22 6:00,39.5,12700,21400,74.3,68500
5/8/22 7:00,41.9,13100,22100,77.8,70100
5/8/22 8:00,59.6,13500,22300,78.7,72100
5/8/22 9:00,66.6,13900,23800,79,74000
5/8/22 10:00,66.8,14100,24200,76.6,74900
5/8/22 11:00,60.9,14200,23900,76.3,75200
5/8/22 12:00,56.6,14100,23300,75.2,74900
5/8/22 13:00,53.7,14100,22200,72.3,73400
5/8/22 14:00,53.2,14100,22500,35.7,72300
5/8/22 15:00,52.7,14100,22700,34.3,72000
5/8/22 16:00,58,14100,22500,35.9,73200
5/8/22 17:00,60.8,14100,22300,35.5,74900
5/8/22 18:00,62.6,14200,24000,38.2,75400
5/8/22 19:00,60.5,14300,25700,36.8,76800
5/8/22 20:00,46,14500,25800,65.6,79100
5/8/22 21:00,52.3,14500,27400,77.6,76900
5/8/22 22:00,32.3,14700,28000,78.2,74000
5/8/22 23:00,27.3,14200,26300,77.6,71600
5/9/22 0:00,38.4,13700,23800,78.8,68600
5/9/22 1:00,25.5,13200,22000,79.6,67100
5/9/22 2:00,23.3,12700,20600,81.8,66400
5/9/22 3:00,18.9,12800,20000,82.7,66800
5/9/22 4:00,18.2,12700,19900,81.6,68400
5/9/22 5:00,23.9,12600,19900,78.6,72700
5/9/22 6:00,34.9,12800,24200,85.5,79300
5/9/22 7:00,48.4,13700,27600,86.6,84300
5/9/22 8:00,51.9,14100,28100,84.6,84900
5/9/22 9:00,57.8,14400,27700,84.8,83000
5/9/22 10:00,62,14900,26900,83.9,81900
5/9/22 11:00,59.1,15000,26300,81.1,81100
5/9/22 12:00,59.9,15000,25800,75.1,80500
5/9/22 13:00,62.6,15000,26000,69.5,80500
5/9/22 14:00,60.5,14800,25600,70.5,80500
5/9/22 15:00,60.1,14900,25400,67.9,80400
5/9/22 16:00,64.7,15000,26800,66.5,81600
5/9/22 17:00,70.4,14800,27100,64.3,82600
5/9/22 18:00,70.7,14800,27800,66.2,83900
5/9/22 19:00,74.5,15100,29800,64.8,85700
5/9/22 20:00,77.8,15600,31400,64.1,87100
5/9/22 21:00,69,15500,32600,64.7,84200
5/9/22 22:00,58.2,15600,32900,66.5,78900
5/9/22 23:00,53.4,15300,29900,65.7,73800
5/10/22 0:00,39.1,,,,70300
5/10/22 1:00,40.8,13900,21800,66.3,68100
5/10/22 2:00,41.5,13400,21200,68.8,66900
5/10/22 3:00,40.6,13300,21600,69.3,66600
5/10/22 4:00,42.3,13300,21600,68.5,67900
5/10/22 5:00,53,13200,21800,69.8,72000
5/10/22 6:00,58.4,13300,23100,71.7,78700
5/10/22 7:00,63.1,14300,27400,72.7,83000
5/10/22 8:00,65.7,14900,29800,75.1,84200
5/10/22 9:00,71.4,15500,29500,75.5,83200
5/10/22 10:00,71.7,16000,30500,74.3,83900
5/10/22 11:00,75.3,16300,31500,74.3,83400
5/10/22 12:00,88.9,16600,32100,73.1,84200
5/10/22 13:00,98.1,17000,32800,71.4,85200
5/10/22 14:00,97,17300,34400,69.2,86400
5/10/22 15:00,106,17500,35100,69.2,87600
5/10/22 16:00,105,17800,36300,66.3,89700
5/10/22 17:00,114,17800,36300,67.6,93000
5/10/22 18:00,108,18100,38600,68.6,94200
5/10/22 19:00,105,18100,39900,187,95700
5/10/22 20:00,105,18300,40100,192,95100
5/10/22 21:00,96.2,18400,40700,198,91500
5/10/22 22:00,73.1,18100,40400,202,84200
5/10/22 23:00,58.4,17500,38300,77.7,76900
5/11/22 0:00,48.6,,,,73100
5/11/22 1:00,48.1,15200,28800,78,70300
5/11/22 2:00,46.9,14200,28600,78,70500
5/11/22 3:00,46,13400,26700,78.3,69400
5/11/22 4:00,47.9,13300,26600,79,69700
5/11/22 5:00,50.9,13400,27300,81,73200
5/11/22 6:00,58.4,13700,28200,84,79700
5/11/22 7:00,65.9,14900,31400,83.8,83700
5/11/22 8:00,66.8,15800,33500,158,84900
5/11/22 9:00,71.7,16100,34500,269,85400
5/11/22 10:00,75.8,16300,36400,265,87000
5/11/22 11:00,81.2,16600,36500,267,88300
5/11/22 12:00,94.8,17200,38400,294,90800
5/11/22 13:00,101,17200,40200,355,93200
5/11/22 14:00,105,17300,40100,391,95200
5/11/22 15:00,110,17400,42300,361,97400
5/11/22 16:00,116,17700,44200,371,98500
5/11/22 17:00,116,17900,44600,510,99500
5/11/22 18:00,112,17700,44700,504,99400
5/11/22 19:00,103,17300,44400,435,98700
5/11/22 20:00,102,17200,44300,249,97300
5/11/22 21:00,91.2,17000,42700,241,93500
5/11/22 22:00,67.5,17000,41500,66.3,85800
5/11/22 23:00,52.4,16800,37500,67.9,80800
5/12/22 0:00,53.3,,,,75700
5/12/22 1:00,49.2,14300,30100,69.8,72300
5/12/22 2:00,46.5,13000,29400,70.3,69900
5/12/22 3:00,45.3,12800,29100,71,68800
5/12/22 4:00,45.2,12900,27000,70.2,69600
5/12/22 5:00,50.8,12900,26900,68.8,72100
5/12/22 6:00,64.9,13300,28700,71.9,77500
5/12/22 7:00,70.2,14300,31500,74.9,82400
5/12/22 8:00,72.1,14600,34600,72.8,84600
5/12/22 9:00,88.3,15000,35700,71.2,86700
5/12/22 10:00,103,15900,38000,68.1,89300
5/12/22 11:00,114,16200,37900,114,91600
5/12/22 12:00,122,16700,39000,116,93900
5/12/22 13:00,137,16700,39000,69.9,96200
5/12/22 14:00,153,17200,40400,238,97600
5/12/22 15:00,154,17300,41500,231,99000
5/12/22 16:00,150,17800,42600,228,101000
5/12/22 17:00,151,17700,44400,225,102000
5/12/22 18:00,136,17600,45300,277,102000
5/12/22 19:00,123,18300,46300,295,100000
5/12/22 20:00,116,17800,44700,234,98200
5/12/22 21:00,104,17400,43100,79.4,93400
5/12/22 22:00,82.5,17600,40800,82,87600
5/12/22 23:00,61.4,17200,36500,80.8,82600
5/13/22 0:00,54.9,,,,75500
5/13/22 1:00,51.5,14500,29300,81.3,71900
5/13/22 2:00,49.7,13800,27400,81,70300
5/13/22 3:00,48,13200,26000,81.3,69100
5/13/22 4:00,46.7,12900,24900,79.6,69400
5/13/22 5:00,53.7,12800,24700,81.5,72000
5/13/22 6:00,67,13200,25900,83.8,77900
5/13/22 7:00,76.9,13900,30000,85.3,82100
5/13/22 8:00,79.1,14200,32300,82.9,84800
5/13/22 9:00,94.5,14600,35000,79.4,87000
5/13/22 10:00,107,15500,36700,79.6,89800
5/13/22 11:00,118,16000,38700,78.2,92500
5/13/22 12:00,126,16400,40400,75.8,94500
5/13/22 13:00,133,16200,41300,73.9,96800
5/13/22 14:00,134,16500,43200,71.4,98400
5/13/22 15:00,140,16300,44100,70.6,99800
5/13/22 16:00,148,16800,45300,298,101000
5/13/22 17:00,151,16900,45400,149,101000
5/13/22 18:00,130,17000,45500,149,99500
5/13/22 19:00,119,17200,46200,70.3,97600
5/13/22 20:00,115,17200,45100,69,95900
5/13/22 21:00,111,16700,43200,70,92200
5/13/22 22:00,87.9,16500,43400,70.3,86800
5/13/22 23:00,68.6,16200,40800,67.8,81000
5/14/22 0:00,73.5,,,,75500
5/14/22 1:00,68.3,14800,33600,71,71900
5/14/22 2:00,64,14200,31600,71.3,69300
5/14/22 3:00,54.3,13500,28800,70.9,68100
5/14/22 4:00,54.9,13300,27600,69.5,67200
5/14/22 5:00,56.3,13400,27000,72.6,68100
5/14/22 6:00,55.6,13600,27400,74.9,69600
5/14/22 7:00,63,13500,27600,77.2,72200
5/14/22 8:00,78.9,13600,29000,76.2,74700
5/14/22 9:00,88.6,13900,32200,73.5,78600
5/14/22 10:00,94.5,13800,34800,84.1,82200
5/14/22 11:00,103,13700,36500,71.8,85300
5/14/22 12:00,106,14100,38500,84.6,87500
5/14/22 13:00,108,14700,39200,70.9,89500
5/14/22 14:00,107,15300,39900,70.6,91000
5/14/22 15:00,115,15100,39600,168,92000
5/14/22 16:00,118,15500,40000,170,93700
5/14/22 17:00,123,16400,40300,171,94000
5/14/22 18:00,116,16100,39200,174,92800
5/14/22 19:00,110,16100,40400,174,91700
5/14/22 20:00,114,16100,39500,176,89100
5/14/22 21:00,104,16200,39000,79.6,85900
5/14/22 22:00,87.7,16200,38500,80.6,80500
5/14/22 23:00,75.9,15600,36100,79.3,76100
5/15/22 0:00,58.4,,,,72500
5/15/22 1:00,58.8,13600,28400,81.4,69100
5/15/22 2:00,52.3,13300,27500,81.1,66300
5/15/22 3:00,48.8,13400,25600,82.6,64400
5/15/22 4:00,47.7,13300,24300,83.5,63900
5/15/22 5:00,46.7,13300,23500,83.8,64200
5/15/22 6:00,43.2,13400,23200,84.9,65200
5/15/22 7:00,45.4,13700,22600,84.8,66900
5/15/22 8:00,53.9,13900,21400,82.8,70200
5/15/22 9:00,60.2,14300,23500,79.8,74400
5/15/22 10:00,74.7,14500,26400,79.1,77700
5/15/22 11:00,88.8,14300,27400,77.6,81100
5/15/22 12:00,95.3,14800,31100,74.4,84000
5/15/22 13:00,103,15500,34100,72.5,86100
5/15/22 14:00,103,15600,35500,70.9,89000
5/15/22 15:00,101,15500,36500,71.1,91000
5/15/22 16:00,108,15600,37800,69.8,93600
5/15/22 17:00,112,15700,39300,70,95600
5/15/22 18:00,113,15800,40400,71.5,96400
5/15/22 19:00,106,15900,40300,69.3,95900
5/15/22 20:00,68.9,15900,40200,69.2,93800
5/15/22 21:00,89.3,15600,38700,70.8,89700
5/15/22 22:00,71.2,15700,39800,69.9,83900
5/15/22 23:00,65.2,15600,37200,69,78600
5/16/22 0:00,55.9,,,,73800
5/16/22 1:00,45.6,14900,29900,72.2,70800
5/16/22 2:00,41.4,14700,27700,75.2,68000
5/16/22 3:00,40.2,14400,26100,76.1,67300
5/16/22 4:00,39,14000,26000,77.5,68100
5/16/22 5:00,46.1,14100,25300,78.1,71400
5/16/22 6:00,55.3,14400,26900,79.6,77400
5/16/22 7:00,59.3,14800,31200,82.8,82400
5/16/22 8:00,68.3,14900,32300,80.7,84900
5/16/22 9:00,76.4,15000,35200,80.8,87300
5/16/22 10:00,90.1,15100,36400,80.1,89900
5/16/22 11:00,92.5,15300,37400,76.2,92100
5/16/22 12:00,88.8,15600,37200,75.4,93700
5/16/22 13:00,93.5,15700,35700,72.6,95400
5/16/22 14:00,84.6,15900,36600,73.3,96500
5/16/22 15:00,84.7,16300,36500,70.7,96700
5/16/22 16:00,80.2,16500,36000,68.8,96800
5/16/22 17:00,82.4,16900,37800,68.7,96800
5/16/22 18:00,81.9,16700,37700,70.2,97200
5/16/22 19:00,89.3,16700,38000,72.3,95900
5/16/22 20:00,91.1,16800,37400,74.9,93900
5/16/22 21:00,90,16700,37700,77.3,88600
5/16/22 22:00,70.5,17000,38000,80.7,82600
5/16/22 23:00,59.4,16800,35000,77,77300
5/17/22 0:00,49.6,,,,72200
5/17/22 1:00,47.3,15500,28300,80.7,68800
5/17/22 2:00,44.6,14700,27000,81.3,66400
5/17/22 3:00,42.5,14200,25900,81.3,65700
5/17/22 4:00,43.5,14300,24000,79.7,66000
5/17/22 5:00,50.7,14400,25100,81.6,69900
5/17/22 6:00,64.3,14700,27000,82.7,75700
5/17/22 7:00,64.6,15600,30500,90,79700
5/17/22 8:00,65,15800,31600,85.9,81500
5/17/22 9:00,65.6,16300,32300,82.8,83100
5/17/22 10:00,70,16500,32000,75.3,84900
5/17/22 11:00,74.1,16800,32700,75,85700
5/17/22 12:00,81.1,17200,33300,73.3,86700
5/17/22 13:00,87.4,17300,33600,82.8,88600
5/17/22 14:00,89.7,17200,34600,124,90600
5/17/22 15:00,91.8,17300,35200,112,92500
5/17/22 16:00,102,17200,36400,70.4,93800
5/17/22 17:00,106,17300,37500,70,94900
5/17/22 18:00,98.3,17400,38600,70.6,93900
5/17/22 19:00,96.6,17300,38900,71.9,93300
5/17/22 20:00,87.5,17200,38400,70.5,90800
5/17/22 21:00,83.7,16900,37600,71.4,87500
5/17/22 22:00,64.1,16600,38000,74.1,82400
5/17/22 23:00,56.2,16600,34500,73.3,76600
5/18/22 0:00,50.4,,,,70600
5/18/22 1:00,47.3,15100,27800,75.7,67400
5/18/22 2:00,44,14100,27300,77,66200
5/18/22 3:00,45.5,13500,27100,79.6,65200
5/18/22 4:00,47.1,13500,25700,80.8,66300
5/18/22 5:00,56.4,13700,24700,81.4,69600
5/18/22 6:00,62.4,14000,26400,83.2,75700
5/18/22 7:00,63.2,15000,29700,87.1,79800
5/18/22 8:00,67.2,15800,31500,85.6,80600
5/18/22 9:00,73.3,16100,32400,83.9,81300
5/18/22 10:00,77.6,16200,31800,82,81900
5/18/22 11:00,82.1,17000,33200,80.7,82600
5/18/22 12:00,85.8,16900,34400,78.4,84300
5/18/22 13:00,91,16800,35500,74.7,85200
5/18/22 14:00,96.4,17200,36400,74.5,85900
5/18/22 15:00,97.1,17700,36100,133,87300
